6.038815849999999985e-01,3.992999381000000181e+00,4.610136623999999905e+00,3.474970206000000061e+00,4.388255716000000639e+00,3.218860881000000340e+00,4.295948126999999950e+00,3.426542466000000342e+00,3.408222348000000235e+00,3.637117470000000186e+00,3.921456894999999943e+00,3.559660248999999776e+00,4.311367296000000238e+00,3.092765936000000160e+00,3.129625504999999919e+00,3.638205221000000211e+00,3.834608803000000066e+00,3.691860103000000226e+00,4.270586035000000003e+00,2.768419991000000024e+00,3.790753481000000313e+00,3.243997351000000418e+00,4.394174536000000408e+00,8.269829059999999288e+00,7.865071927999999879e+00,3.546617817000000006e+00,9.407680938000000381e+00,7.921706967999999627e+00,9.096065824000000077e+00,1.037564154999999921e+01,9.723174880000000186e+00,8.721715898999999439e+00,3.818455852000000306e+01,7.595774361000000141e+00,1.069354406999999973e+01,8.589525142999999474e+00,9.468889835000000588e+00,8.991268068000000113e+00,6.990509629638073097e-01,5.992264866300027748e-01,1.478433457163208731e+00,1.717508248076192512e+00,2.076498971271387717e-01,2.966032918925477269e+00,1.109228245444008998e+00,1.855830943295781396e-02
6.360501479999999264e-01,4.120964048999999463e+00,3.950628677000000089e+00,3.097175898000000149e+00,4.233978793000000351e+00,2.637734267999999993e+00,4.034178585000000261e+00,3.546790495000000210e+00,4.151610231999999456e+00,4.150441573999999356e+00,4.574151253000000139e+00,3.032682589999999845e+00,4.402689914999999843e+00,2.945747533000000029e+00,4.002079757999999821e+00,3.669733503999999868e+00,3.514394602999999950e+00,3.627041583999999652e+00,4.625067783999999627e+00,3.096722214999999778e+00,4.334290972999999880e+00,2.980353005000000000e+00,3.661948018999999555e+00,8.794320953999999801e+00,9.649899419000000478e+00,3.922620108000000272e+00,1.014586949000000082e+01,7.938778837000000088e+00,9.349493362000000474e+00,8.635208414999999249e+00,8.825322075000000765e+00,7.771001624000000163e+00,3.932736609999999899e+01,8.666289814000000646e+00,9.617175302999999786e+00,8.818212047000001164e+00,8.020922321000000466e+00,9.314657813000000175e+00,6.925320312746989782e-01,4.814454437506914819e-01,1.373436361046611598e+00,1.679448207952259686e+00,1.988229455494023856e-01,2.896687170904034492e+00,1.062005244899886902e+00,1.869397105895972272e-02
5.926985740000000336e-01,3.313691216000000050e+00,4.704813920000000316e+00,2.700388328999999921e+00,3.975988014999999987e+00,2.999755126999999799e+00,4.148420273000000158e+00,3.093454918999999581e+00,3.850412868000000266e+00,3.219489434999999844e+00,3.820148089999999996e+00,2.710070303000000180e+00,3.865730518000000338e+00,3.002765568000000052e+00,3.934234078999999884e+00,3.863585174999999872e+00,4.113164282999999699e+00,4.358984629000000055e+00,4.006376663999999366e+00,2.851594623999999634e+00,3.793895026000000392e+00,3.950065265000000103e+00,4.353373268000000351e+00,8.590751852999998661e+00,1.040001477000000030e+01,3.342390565000000091e+00,7.655353213999999795e+00,1.003352521999999958e+01,8.279917973999999958e+00,7.882727952000000649e+00,9.153923208000000145e+00,9.240481788000000307e+00,3.936645811000000350e+01,8.882310409000000462e+00,1.075832774999999941e+01,7.693610610000000349e+00,8.249190718999999561e+00,9.453451338999999010e+00,7.136426792827164078e-01,6.932335598541322641e-01,1.132836360785597796e+00,1.926899223816997742e+00,2.055265299092386977e-01,3.173954335146432548e+00,1.095072639035354012e+00,1.862103260478528005e-02
5.717333029999999150e-01,4.134133462000000314e+00,4.779542281999999531e+00,2.785221938999999924e+00,3.530913466000000334e+00,3.586043298999999962e+00,3.320601663000000148e+00,2.386768156999999668e+00,3.702989606999999683e+00,3.506267431000000379e+00,3.658932751000000039e+00,2.867777067000000013e+00,3.882421601000000333e+00,2.561580703000000181e+00,3.556685390000000169e+00,2.988609083999999694e+00,4.300704001000000609e+00,3.262028107999999982e+00,4.224679955000000042e+00,3.319761976999999753e+00,4.172628990999999843e+00,2.923524628000000014e+00,3.964320326999999811e+00,1.030472531999999930e+01,9.093404758000000143e+00,2.943632248999999756e+00,8.357745281999999776e+00,9.292615148999999519e+00,8.791314988999999969e+00,7.930140167999999434e+00,8.367677730000000480e+00,1.004131242000000057e+01,3.466032449000000071e+01,8.269849373999999642e+00,9.107761750999999961e+00,8.075890842999999819e+00,7.791702111000000208e+00,1.079457155000000057e+01,7.142940042692428326e-01,4.605065699838192805e-01,1.455029586087324356e+00,1.785660518394272200e+00,2.240065709031933416e-01,3.102849399585676071e+00,1.041344060259230098e+00,1.821021261791107640e-02
5.789375629999999884e-01,4.378482905000000258e+00,4.145265907999999833e+00,3.350062416999999737e+00,4.267072243000000320e+00,3.554381838999999932e+00,3.844485906000000064e+00,3.424711612999999932e+00,4.064447396000000268e+00,3.491980988000000341e+00,3.813346571999999934e+00,3.206455951000000137e+00,3.719156783999999938e+00,2.913227173999999753e+00,3.972910073999999625e+00,3.833460528999999894e+00,3.499039476000000093e+00,3.234520768999999962e+00,4.609604588999999919e+00,3.019791596999999772e+00,3.365920752000000071e+00,3.136958864999999985e+00,4.051031974999999896e+00,8.290929865000000731e+00,9.231983428999999575e+00,3.314403243999999749e+00,7.596999502999999265e+00,7.744764477999999563e+00,9.746447000999999943e+00,8.644042889999999701e+00,8.662100331999999625e+00,8.593819121000001005e+00,4.127049198999999646e+01,1.099438413999999931e+01,9.710412352000000524e+00,7.843083141000000147e+00,8.007276354000000040e+00,7.858531896000000572e+00,7.195486043672666421e-01,4.681386580812602061e-01,1.625173284056289358e+00,2.102052706845702001e+00,2.139315505107711735e-01,3.176382619741250579e+00,1.145544554373003399e+00,1.807610446393716555e-02
5.852972050000000426e-01,3.115811933000000256e+00,4.286890781999999511e+00,3.472231023999999611e+00,4.144043130000000019e+00,3.214061876999999789e+00,3.973758991000000407e+00,3.169644869999999948e+00,4.106295418000000197e+00,3.422254112000000070e+00,4.000518688000000544e+00,3.047541951000000360e+00,3.453986853999999607e+00,3.692045830000000084e+00,4.280137095999999808e+00,3.427477306999999751e+00,4.191897196000000214e+00,3.413533007999999924e+00,4.479510694000000015e+00,3.040894038999999882e+00,3.282718640000000132e+00,3.345385942000000057e+00,4.214406952000000040e+00,8.723835463000000345e+00,9.155768243999999001e+00,3.351403193999999974e+00,8.386459310999999417e+00,8.881036614999999301e+00,8.735804829999999299e+00,8.668066898999999381e+00,8.295407832999998732e+00,8.343813282999999359e+00,3.829430270000000291e+01,7.084356414000000157e+00,9.081253307000000774e+00,8.097761484999999482e+00,7.675649351000000564e+00,8.985822705000000354e+00,7.045989333951534483e-01,4.387152238192354448e-01,1.230428974803689846e+00,1.630390924086375204e+00,2.210744149050095642e-01,2.993456169219930629e+00,1.149280932840809122e+00,1.825756784948427344e-02
6.076106639999999670e-01,3.688616143999999597e+00,4.729967734999999784e+00,2.903934506000000138e+00,3.866217897999999931e+00,2.458249669000000193e+00,3.880966845000000109e+00,2.729606425000000058e+00,3.683994957999999986e+00,3.552643691000000103e+00,3.988865005000000075e+00,3.198173217999999984e+00,4.085258051999999473e+00,3.448338608000000249e+00,4.697415824000000129e+00,3.516895451000000339e+00,4.724889123000000524e+00,3.596079916000000321e+00,3.966295389999999976e+00,2.830000093000000216e+00,3.317057798999999640e+00,3.472634041000000060e+00,3.934123645000000113e+00,9.561859790999999831e+00,8.747727563999999845e+00,2.799201006000000103e+00,8.427352137999999826e+00,8.031212471999999991e+00,8.948017307999998948e+00,8.988188168999998950e+00,8.035957242000000278e+00,9.111001597999999646e+00,3.761958669999999927e+01,9.957564975000000373e+00,9.684482848000000033e+00,9.111087207000000632e+00,8.821845719000000585e+00,9.593966219000000351e+00,6.908596148760947075e-01,6.572162320390100287e-01,1.549279315733202100e+00,1.990866151066074119e+00,2.179149284204046910e-01,2.701222046255530085e+00,9.813787825559638911e-01,1.830565368647426791e-02
5.652221349999999589e-01,3.287411011999999744e+00,4.158453880999999797e+00,2.971436839999999968e+00,4.312703680000000261e+00,3.059777195000000116e+00,3.956671891000000052e+00,3.319304123999999856e+00,3.604623861999999956e+00,3.414811008000000037e+00,3.843614645000000163e+00,3.200907278000000300e+00,4.546395696000000264e+00,2.989805341000000283e+00,3.719692937000000033e+00,3.320078813000000295e+00,4.423967666999999437e+00,3.448248208999999953e+00,4.046741305000000288e+00,3.445948739999999955e+00,3.689274678999999946e+00,3.230837353000000078e+00,3.528357036000000058e+00,8.099705857000000009e+00,8.524487817000000689e+00,3.124984746000000424e+00,7.082363158999999797e+00,8.139189850999999365e+00,9.155096766999999858e+00,9.163960121000000569e+00,9.045475227000000729e+00,1.005433853999999982e+01,4.531938370999999677e+01,8.466675134999999131e+00,1.041473397999999939e+01,8.208689743999999067e+00,8.130236661999999725e+00,1.160165506999999963e+01,6.934167101912452891e-01,9.324956636596358761e-01,1.359777053766632493e+00,1.382990646997455109e+00,2.091261905062088144e-01,2.775616508499929580e+00,1.109574880893534177e+00,1.836242923187005396e-02
6.108090299999999750e-01,4.163194461000000679e+00,4.684360963000000488e+00,3.254409616999999866e+00,3.763859823999999854e+00,2.969623611000000274e+00,4.404307297999999982e+00,3.137228643999999900e+00,4.047011386000000321e+00,4.441567892000000128e+00,4.984064283999999567e+00,2.773694241999999921e+00,4.055356128999999754e+00,3.159316335000000198e+00,4.089426614999999821e+00,4.146484111000000361e+00,4.945391788999999427e+00,3.776840261999999893e+00,3.508923726999999992e+00,3.253923316000000288e+00,3.839943297000000033e+00,3.800865566000000140e+00,4.617690706999999506e+00,8.033514843999999044e+00,9.515933313999999754e+00,4.277284201000000508e+00,1.079817313999999939e+01,8.218875925000000748e+00,8.597063722999999769e+00,7.604567751000000264e+00,1.084465162999999954e+01,9.477525479000000530e+00,3.163116332999999969e+01,8.425878984000000571e+00,9.257639737999999952e+00,9.479224523999999263e+00,8.693574971000000318e+00,1.063421158999999960e+01,7.168467764866319758e-01,8.619167227580085688e-01,1.303561477553437875e+00,1.628654598345236515e+00,1.981270598272973082e-01,3.097628725103782177e+00,1.111679578885935493e+00,1.840885801079827216e-02
5.933992289999999725e-01,4.408851407000000222e+00,4.169734721000000199e+00,3.570324207000000083e+00,4.048364455999999834e+00,3.912758313999999960e+00,3.716605969999999814e+00,2.667509009000000209e+00,4.307829813999999757e+00,3.494598181000000192e+00,3.839508794999999974e+00,3.259962386999999850e+00,4.181082597999999706e+00,3.089979113999999694e+00,4.178032208999999497e+00,3.714422894999999780e+00,4.225949825999999909e+00,4.252955652999999892e+00,4.704717718999999576e+00,3.148838678999999807e+00,4.565479151999999985e+00,3.442367768999999633e+00,3.627617666999999990e+00,7.217917697000000743e+00,7.784852072999999706e+00,3.084711221000000059e+00,8.917511073000000010e+00,7.471012178999999698e+00,8.786801110000000747e+00,7.430729722000000592e+00,8.865171866000000733e+00,1.042918099999999981e+01,3.544921241000000123e+01,1.029697394999999993e+01,1.051151409000000037e+01,8.743801676000000356e+00,9.389998744999999758e+00,8.524212304000000628e+00,7.083512605911470583e-01,5.597074012160807577e-01,1.146350986100327818e+00,1.660879896725409033e+00,1.919266014582083346e-01,3.132911188078754350e+00,1.051834613902661086e+00,1.874980136599961253e-02
6.254575940000000056e-01,4.202350336999999492e+00,3.249878433000000122e+00,3.088665218000000046e+00,4.025834007000000270e+00,3.170414909999999864e+00,3.910903968999999591e+00,3.529643652999999937e+00,3.732404478999999942e+00,3.230687678000000229e+00,4.323493681000000421e+00,3.476894360000000184e+00,3.404214168000000207e+00,3.389462545000000215e+00,3.887966198999999623e+00,3.444229565000000104e+00,3.531646886000000318e+00,4.069183188000000229e+00,5.025844018999999996e+00,3.263686982999999930e+00,3.044257454999999890e+00,3.272005140000000090e+00,4.527459803999999366e+00,8.411336977000001269e+00,8.446546704999999378e+00,3.506827472999999973e+00,8.979872578000000161e+00,1.023285012999999921e+01,8.649879233000000056e+00,8.944653806999999901e+00,9.177978866000000124e+00,9.429578953000000041e+00,4.242845445999999754e+01,9.690845642000001092e+00,9.779882843999999409e+00,8.595894937999998930e+00,8.186193047999999806e+00,8.113198876000000226e+00,7.427816450193257536e-01,3.772693868464441769e-01,1.298942727271681807e+00,1.649364017002957539e+00,2.190788695888123139e-01,3.738228148827467123e+00,1.277935619818938218e+00,1.879834308600582260e-02
6.125894990000000373e-01,3.452845063000000270e+00,4.313552070000000072e+00,3.127870998000000125e+00,4.843181771999999441e+00,3.422138168999999674e+00,4.326027757000000307e+00,3.073421711000000389e+00,4.299607432000000173e+00,3.009286491999999757e+00,3.582975998999999856e+00,3.297943381999999701e+00,4.425165702000000145e+00,2.908757793999999564e+00,4.379466392000000319e+00,3.070428334999999898e+00,4.284394468000000344e+00,3.563665929999999982e+00,3.923863913999999564e+00,3.529732318000000202e+00,4.368972870000000341e+00,3.461798663999999803e+00,4.196776165000000169e+00,8.797591179999999511e+00,9.388277929999999216e+00,3.400319403999999768e+00,9.216984506000001076e+00,8.849147408000000326e+00,8.412954594000000341e+00,7.708067524999999698e+00,8.142132450000000077e+00,8.475795232000001178e+00,3.944046821999999963e+01,8.984910517999999513e+00,8.393012197000000896e+00,9.067334359000000177e+00,8.797016856000000828e+00,8.587709796000000395e+00,7.184501276503877376e-01,4.866219852893158282e-01,1.468530735792268782e+00,2.018690536122181189e+00,2.168648595760349074e-01,3.186307108892414419e+00,1.170320776956984554e+00,1.870756169314205866e-02
6.174200890000000053e-01,3.967469664999999868e+00,4.136238260999999916e+00,2.570744143999999842e+00,3.677196514999999888e+00,2.843346276999999755e+00,4.867675938999999730e+00,3.211537476000000169e+00,4.057214968999999449e+00,3.202463288000000130e+00,3.774617951000000193e+00,3.481979066999999706e+00,4.760309971999999945e+00,3.197520218000000192e+00,3.529497863999999652e+00,3.477636640000000057e+00,3.761422696999999982e+00,4.142866703000000150e+00,4.915832057000000255e+00,3.092529390000000156e+00,3.603175301000000275e+00,3.344535706000000275e+00,3.760340890000000158e+00,7.308274449999999867e+00,9.043900392000001176e+00,3.549136293999999747e+00,7.750777000000000250e+00,7.825169459999999688e+00,8.625986199999999826e+00,7.212941002999999185e+00,9.089558084000000093e+00,9.690256844000000314e+00,4.214320776000000279e+01,9.448318352000001141e+00,8.462865913999999989e+00,9.158325858999999625e+00,9.924086071999999703e+00,8.697276479999999310e+00,6.950560149765104834e-01,5.811083977986214455e-01,1.133559718853323961e+00,1.569544895414497709e+00,1.993944107240238628e-01,2.950555799035261106e+00,1.130735005298567630e+00,1.815652601738478727e-02
5.861576210000000176e-01,4.107609559000000132e+00,3.778112103000000221e+00,3.153776854999999824e+00,3.579951690000000131e+00,3.182195308000000278e+00,3.928035905000000216e+00,2.623517557000000000e+00,4.055784693000000551e+00,3.808419610000000066e+00,3.806670551999999930e+00,2.934340623000000203e+00,3.816442228999999742e+00,3.217361158999999748e+00,3.799936113999999865e+00,3.556769731999999795e+00,3.947519343000000180e+00,4.373713686000000322e+00,4.537588011000000421e+00,3.717740618000000108e+00,3.915033526999999847e+00,2.837947001999999941e+00,3.641446960000000121e+00,8.891680668999999426e+00,8.826562883999999443e+00,3.960489251000000266e+00,8.288640788000000370e+00,8.196545293999999870e+00,7.458507082999999760e+00,9.407010938999999183e+00,8.947829183999999714e+00,9.896908310000000597e+00,4.080939442999999756e+01,8.498066133000000022e+00,1.157823523000000066e+01,1.014196777999999988e+01,9.506503417999999428e+00,7.884678871000000200e+00,6.998087630490755773e-01,4.090555182622779284e-01,1.663691565783576909e+00,1.947469068971321882e+00,1.927899584522354270e-01,3.105863470745519717e+00,1.098629927033628828e+00,1.873862307268058663e-02
5.721388450000000070e-01,4.234985806000000075e+00,3.450034956000000097e+00,3.114318611999999931e+00,3.876380791000000325e+00,3.278917583000000135e+00,4.122433326000000342e+00,3.154092666000000378e+00,3.418270498000000046e+00,2.906457426999999871e+00,3.409051816999999929e+00,3.600853896000000276e+00,3.558026921999999814e+00,3.359254216999999709e+00,4.253436826999999809e+00,3.255820244999999780e+00,3.724153801000000374e+00,3.579019571000000344e+00,4.004462294999999727e+00,3.232539404999999810e+00,4.173055688999999902e+00,3.164500032999999934e+00,4.118658230000000309e+00,8.994024173999999761e+00,9.889953417999999274e+00,3.253159135000000202e+00,8.685576442000000341e+00,9.600005532999999147e+00,9.951537065000000126e+00,8.146423298000000202e+00,9.756247501000000710e+00,9.554089429999999439e+00,4.700823575999999804e+01,9.435431316000000734e+00,8.930001068999999347e+00,8.408736099000000408e+00,9.695410348999999428e+00,8.322231599000000202e+00,7.276525283784109899e-01,5.171286136051730375e-01,1.508895605242254412e+00,1.848716884074694811e+00,2.079282171761621667e-01,3.413309545468346862e+00,1.164906829737628824e+00,1.843208573853719404e-02
